"","column","cor","p.adj"
"3700","PANX1",0.448652872784041,5.88596120717025e-18
"3701","ARHGEF17",0.0444762823738562,1
"3702","APOA5",-0.0690190877314795,1
"3703","APOA4",0.0588522447165318,1
"3704","APOC3",0.0581920365381822,1
"3705","CEP164",0.130894305721221,1
"3706","RNF141",0.184824814266823,1
"3707","CEP126",-0.0323859989754851,1
"3708","EIF4G2",0.160342120828954,1
"3709","IL10RA",-0.18503767400225,1
"3710","GALNT18",0.207080175160263,0.282766313588743
"3711","BIRC2",0.164967318574419,1
"3712","UBE4A",0.00544750288866196,1
"3713","DDX6",-0.12835548508941,1
"3714","UPK2",-0.0953834535590107,1
"3715","CBL",0.0610264154351765,1
"3716","NECTIN1",-0.00549797592596991,1
"3717","HIPK3",0.0666591616949579,1
"3718","KIAA1549L",0.136659234878605,1
"3719","FBXO3",0.267329164667272,0.000443551247964207
"3720","PDHX",-0.0773538145932043,1
"3721","SLC1A2",-0.343686477479967,7.63418391011514e-09
"3722","COMMD9",0.142908394144109,1
"3723","SLC15A3",-0.0410923347264603,1
"3724","CD5",-0.253248676890987,0.0023706048510743
"3725","ACCS",-0.043034034245062,1
"3726","SCGB2A2",-0.0694976533844086,1
"3727","MDK",-0.274521722698962,0.000181135668978535
"3728","AMBRA1",-0.0412251618885438,1
"3729","MADD",-0.181949457723167,1
"3730","PTPMT1",0.0621272838340274,1
"3731","NAA40",0.0305402881334959,1
"3732","CARS1",0.188191282050919,1
"3733","SLC22A18",-0.0900078291299105,1
"3734","CD81",-0.0318401980268721,1
"3735","SLC35F2",0.309213485898986,1.62222796106607e-06
"3736","C11orf21",-0.213791977312463,0.150958754340443
"3737","ELMOD1",0.0164668291034706,1
"3738","CALCA",-0.0978818358078838,1
"3739","SOX6",-0.129953022723666,1
"3740","C11orf58",0.176775656509658,1
"3741","PITPNM1",0.154319949272381,1
"3742","RPS13",0.136722921567966,1
"3743","AIP",0.0166567929993605,1
"3744","NUP98",0.0797262159109232,1
"3745","NDUFS8",0.0507714025855324,1
"3746","TCIRG1",0.0827996145948376,1
"3747","CHKA",-0.139907771307592,1
"3748","EXPH5",-0.262939093476639,0.000756027790508301
"3749","HPS5",0.0634438489608142,1
"3750","GTF2H1",0.18356212667086,1
"3751","POU2AF1",-0.356937882950896,8.06980220956199e-10
"3752","PTPN5",-0.286900998778254,3.63176725099149e-05
"3753","VWF",-0.250578902473471,0.00321696675551217
"3754","PSMD9",0.270247051312986,0.000309618464746229
"3755","P3H3",-0.197365025824375,0.673385042870012
"3756","PPFIBP1",0.226023522135785,0.0453893513629341
"3757","PRPF40B",-0.0568342481024741,1
"3758","CD69",-0.0114385702850457,1
"3759","PRDM4",0.074376559758095,1
"3760","CLEC2B",0.0928897176529199,1
"3761","COQ5",-0.00912282067483431,1
"3762","SELPLG",-0.155292033412353,1
"3763","CORO1C",0.169042060334797,1
"3764","ASIC1",-0.0717055463015615,1
"3765","DAO",-0.119625324425233,1
"3766","CAPRIN2",0.18451326461229,1
"3767","TSPAN11",-0.0255141054145147,1
"3768","KCTD10",0.105078582743224,1
"3769","SLC11A2",-0.243400819072974,0.00719995927143401
"3770","MLEC",-0.1314433813483,1
"3771","MVK",-0.133425962891741,1
"3772","CSRNP2",-0.0920124979015763,1
"3773","CAMKK2",-0.0637545763537253,1
"3774","BIN2",-0.244297774229902,0.00652156561764213
"3775","IL23A",0.124360678379219,1
"3776","ATP5F1B",-0.174216808577305,1
"3777","PTGES3",-0.0203482850936773,1
"3778","SYT10",-0.210081445352168,0.214001077800809
"3779","BCL7A",-0.153382167093952,1
"3780","RSRC2",0.00714710546285343,1
"3781","CYP27B1",0.513524471423528,2.04377869705502e-25
"3782","MYF6",0.0484942080015032,1
"3783","MYF5",0.0780093149138743,1
"3784","LIN7A",-0.157424918515291,1
"3785","KRT18",-0.0542667236879299,1
"3786","ACSS3",-0.252422777608132,0.00260610282134162
"3787","TNS2",-0.304725273602356,3.09854647500163e-06
"3788","GLI1",-0.134005325309356,1
"3789","PPM1H",-0.34917064375993,3.05136560568439e-09
"3790","METAP2",0.136347508656605,1
"3791","LTA4H",-0.0341790072306347,1
"3792","ELK3",0.263129217983911,0.000739037200789822
"3793","SLC6A12",-0.15671019045317,1
"3794","WNT5B",-0.144389366750536,1
"3795","MAGOHB",-0.0125842592526467,1
"3796","TRPV4",-0.376594798872091,2.35271349019284e-11
"3797","ITFG2",-0.176817344971428,1
"3798","FOXM1",-0.0113837671950102,1
"3799","PRR4",-0.011709269174909,1
"3800","PRMT8",0.0643866791530321,1
"3801","PARP11",-0.0249165904957461,1
"3802","ARPC3",0.138699859761168,1
"3803","GPN3",0.077820397962403,1
"3804","VPS29",0.161270559785268,1
"3805","FGF6",-0.0638066053277873,1
"3806","MYL2",0.0458486254558548,1
"3807","RAD51AP1",-0.0153461646848037,1
"3808","CUX2",-0.127694857081363,1
"3809","SH2B3",0.0882746174823662,1
"3810","AKAP3",-0.104201418528778,1
"3811","MANSC1",-0.321418113686042,2.63351752185736e-07
"3812","KCNA1",-0.0973053500363802,1
"3813","DUSP16",-0.0440680323945154,1
"3814","CREBL2",-0.178952788953438,1
"3815","ACAD10",-0.123640110726668,1
"3816","ALDH2",-0.278122593348624,0.000114469195709001
"3817","CDKN1B",-0.30795902507919,1.94637614027679e-06
"3818","GPRC5D",-0.179218352804856,1
"3819","NAA25",-0.0436869790723594,1
"3820","GSG1",-0.08106592746798,1
"3821","SCNN1A",-0.348849674722175,3.2208869899388e-09
"3822","LTBR",0.130201380598078,1
"3823","OGFOD2",-0.158536889043117,1
"3824","CDK2AP1",-0.161337777551181,1
"3825","OAS3",0.150883537176942,1
"3826","OAS2",0.146326532688145,1
"3827","ART4",-0.269892691833538,0.000323446582943631
"3828","MGP",-0.301919901955071,4.61693544597767e-06
"3829","RASAL1",-0.117957229633698,1
"3830","ARHGDIB",-0.0813822700907182,1
"3831","GTF2H3",0.106505060045995,1
"3832","EIF2B1",0.116993573872958,1
"3833","DDX55",0.0466463325734331,1
"3834","SLC38A1",0.0814359455995869,1
"3835","RERGL",-0.0945403327390237,1
"3836","ENDOU",0.0471420510263315,1
"3837","SPRING1",-0.200082148816141,0.530462309404468
"3838","VDR",0.404483636882404,1.01235025994961e-13
"3839","FZD10",-0.203358029397203,0.396194672711889
"3840","RFC5",-0.0724092160485642,1
"3841","STX2",0.307914787179296,1.95884992530616e-06
"3842","ADGRD1",-0.254044908873879,0.00216254505113233
"3843","COPZ1",-0.00742372376818147,1
"3844","TBC1D30",-0.343260342717715,8.19234799364689e-09
"3845","CAND1",-0.0913957674408349,1
"3846","IL26",-0.0758419294141466,1
"3847","IFNG",-0.0744647921471907,1
"3848","RAB5B",-0.234657371802567,0.0185450365706725
"3849","MDM1",-0.216884547102308,0.112249827001822
"3850","NUP107",0.0179647375401393,1
"3851","CNOT2",-0.0971715833922044,1
"3852","TIMELESS",-0.10652714078482,1
"3853","CPSF6",-0.0896259979204647,1
"3854","KRR1",0.0259270639060017,1
"3855","MRPL51",-0.0283507945148258,1
"3856","GAPDH",0.0452522347056409,1
"3857","NOP2",-0.117338269893337,1
"3858","CHD4",-0.0934975116138953,1
"3859","ACRBP",-0.370050054458502,7.83959625734123e-11
"3860","COPS7A",-0.0819079463685795,1
"3861","ING4",-0.232437909308625,0.0234222349301883
"3862","GNB3",-0.278792620354824,0.000105065083673224
"3863","CDCA3",-0.0125100942211814,1
"3864","CHPT1",-0.329963298122625,7.00230704707503e-08
"3865","USP5",-0.1560329384725,1
"3866","TPI1",0.0330150609799482,1
"3867","GNPTAB",-0.139897849844655,1
"3868","SPSB2",-0.246431279264981,0.00514002031735599
"3869","ENO2",-0.100045488125995,1
"3870","ATN1",-0.246609616912036,0.00503858260631322
"3871","C12orf57",-0.2060382460053,0.311099361048648
"3872","PTPN6",-0.32692520627698,1.12652702335554e-07
"3873","LPCAT3",-0.204815770549489,0.34758714888428
"3874","NT5DC3",-0.11135744192092,1
"3875","SLCO1B3",0.179263648725148,1
"3876","APOBEC1",-0.136537518939557,1
"3877","NANOG",-0.168380317040906,1
"3878","SUDS3",-0.137933279054708,1
"3879","GOLT1B",0.154448108386585,1
"3880","GYS2",-0.0395293389040525,1
"3881","LDHB",-0.048640666692401,1
"3882","PRKAB1",-0.173337839702293,1
"3883","CMAS",0.0315804586529809,1
"3884","HCFC2",0.177656135871984,1
"3885","ST8SIA1",-0.101870936089487,1
"3886","CLEC4A",-0.0748107732242638,1
"3887","C2CD5",-0.232672616932871,0.0228566730359501
"3888","AICDA",-0.201254811564925,0.478118878369929
"3889","RAB35",0.0900636539560132,1
"3890","PHC1",-0.178630581972042,1
"3891","COX6A1",-0.105849933491298,1
"3892","RFX4",-0.193904756596801,0.907649151425684
"3893","RIC8B",-0.0640055536137419,1
"3894","SRSF9",-0.0431550443591808,1
"3895","FGFR1OP2",0.0800395436086924,1
"3896","KLRB1",-0.286756162146447,3.70266901879319e-05
"3897","COL12A1",0.152856030502022,1
"3898","BTN3A3",0.00769628803252012,1
"3899","TDP2",-0.129539123963306,1
"3900","FRK",-0.262821640190994,0.000766797500207504
"3901","DSE",0.466121322975214,8.23218210881091e-20
"3902","RWDD1",0.0679498762039662,1
"3903","RSPH4A",-0.203068691849075,0.4066297268441
"3904","MAK",-0.075514953728772,1
"3905","TMEM14C",-0.0448777201985481,1
"3906","PAK1IP1",0.136118347237358,1
"3907","GCNT2",-0.406354080504605,6.89373091382414e-14
"3908","SMIM8",-0.168718099865145,1
"3909","NEDD9",-0.0725447633195218,1
"3910","CEP85L",-0.0900384470551103,1
"3911","ADTRP",0.432536665193184,2.44425360044628e-16
"3912","ASF1A",-0.186297026250007,1
"3913","MCM9",-0.117851882810077,1
"3914","FAM184A",-0.290444481537122,2.25682080883643e-05
"3915","RNGTT",0.111512261696319,1
"3916","MAN1A1",0.0723304656276717,1
"3917","GABRR2",-0.0626203863539887,1
"3918","SERINC1",0.105584137006127,1
"3919","HDDC2",-0.108769375443201,1
"3920","TPD52L1",-0.199550835181465,0.555839876647654
"3921","HINT3",-0.290233745866463,2.32172238822851e-05
"3922","NCOA7",-0.0122601219312282,1
"3923","RIPOR2",-0.186828108486642,1
"3924","SASH1",-0.205907695735564,0.314744919056519
"3925","UST",-0.269365445915491,0.000345285393460587
"3926","ULBP1",-0.149563251943556,1
"3927","FBXO5",0.064514621986976,1
"3928","MTRF1L",0.115011477507574,1
"3929","PPARD",0.363205958695161,2.68370574103002e-10
"3930","OPRM1",0.016822830830809,1
"3931","FANCE",-0.0558675007965004,1
"3932","TULP1",-0.282088470457243,6.85149600408656e-05
"3933","SLC26A8",-0.219668182776029,0.0855373040916124
"3934","MAPK14",0.0447580095931012,1
"3935","RHAG",-0.0128868472953856,1
"3936","KCTD20",-0.210124666481433,0.213152261275464
"3937","STK38",-0.158023084247473,1
"3938","SRSF3",0.048067953499627,1
"3939","SOD2",0.0232184233752068,1
"3940","MRPL18",0.0320208695848058,1
"3941","IL17A",0.025614418054928,1
"3942","IL17F",-0.0476087332645408,1
"3943","MCM3",-0.00885300376016574,1
"3944","RNF8",0.0688421540527601,1
"3945","PHACTR1",-0.237274087232395,0.01402411762796
"3946","MDGA1",-0.218056453940934,0.100168955888488
"3947","CILK1",-0.431976526696278,2.77239916891401e-16
"3948","FBXO9",-0.135117248909757,1
"3949","CD83",-0.0453806975711785,1
"3950","MDN1",-0.0181825141377773,1
"3951","GLP1R",-0.14786331283713,1
"3952","SAYSD1",-0.112000031262117,1
"3953","BMP5",-0.13650395848998,1
"3954","BACH2",-0.0993835125961279,1
"3955","RBM24",0.0121185113192716,1
"3956","CAP2",0.100508553600156,1
"3957","TREML2",-0.00125297615118422,1
"3958","ZNF451",0.0441166777266369,1
"3959","BAG2",-0.00668182506909371,1
"3960","RAB23",0.0860249728835987,1
"3961","TSPO2",-0.105974548668179,1
"3962","FHL5",-0.138358898831301,1
"3963","GPR63",-0.305387736135404,2.81867017417068e-06
"3964","KHDRBS2",-0.12487624347378,1
"3965","FBXL4",-0.0777738970280573,1
"3966","CCNC",0.137901556904085,1
"3967","PRDM13",-0.223422807077435,0.0590068134663462
"3968","E2F3",0.0311349937403747,1
"3969","PTP4A1",0.217358364165997,0.107226445292515
"3970","SIM1",-0.0570503283592645,1
"3971","ASCC3",0.146157800212217,1
"3972","HDGFL1",0.131289692621718,1
"3973","BVES",0.106199128777982,1
"3974","COL9A1",-0.277903343064839,0.000117696642221694
"3975","MED23",-0.0625194450255961,1
"3976","WASF1",-0.151152535952719,1
"3977","GPLD1",-0.411341617295244,2.44373061427254e-14
"3978","ALDH5A1",-0.433656165102978,1.8990784609635e-16
"3979","CRYBG1",0.183084893515501,1
"3980","VNN1",0.00398147833683752,1
"3981","VNN2",-0.100382103840425,1
"3982","ACOT13",-0.179389020750047,1
"3983","SMAP1",-0.15990249944713,1
"3984","RPS12",0.0344036826346453,1
"3985","C6orf62",0.147831695022047,1
"3986","B3GAT2",-0.0993126864102339,1
"3987","GMNN",0.09447548508789,1
"3988","EYA4",-0.0891906055420633,1
"3989","SOBP",-0.221084154121235,0.0744043307230102
"3990","NR2E1",-0.0611111164142018,1
"3991","SNX3",0.13729784078048,1
"3992","SLC17A2",-0.0679811177776317,1
"3993","HBS1L",0.0410714751986451,1
"3994","TRIM38",-0.131361421854767,1
"3995","PEX7",-0.101582645110451,1
"3996","ZBTB24",-0.140324176463659,1
"3997","FIG4",-0.182827178925568,1
"3998","PERP",0.0963487174458367,1
"3999","ARFGEF3",-0.289460578810016,2.57657844597283e-05
"4000","SLC16A10",-0.148570050583464,1
"4001","HECA",-0.136460066941422,1
"4002","ADGRG6",0.239014054035046,0.0116302050265287
"4003","PHACTR2",0.052265475400317,1
"4004","EPM2A",-0.17715170471017,1
"4005","OR12D3",-0.0486225495331007,1
"4006","SLC39A7",0.0438143949608121,1
"4007","CCR6",-0.105514526316502,1
"4008","UNC93A",0.0718426287512379,1
"4009","SLC22A2",0.0329736419688545,1
"4010","PHF1",-0.144986695078443,1
"4011","CUTA",-0.0512339270299291,1
"4012","PACRG",-0.310235978788621,1.39720488213545e-06
"4013","QKI",0.0542353385150962,1
"4014","C6orf118",-0.132539389087255,1
"4015","PDE10A",-0.109793274355882,1
"4016","MDFI",0.432745698274968,2.33206348303958e-16
"4017","TFEB",-0.0354156207402764,1
"4018","SMOC2",-0.40689641836571,6.16424507802379e-14
"4019","CCND3",0.0146659573390742,1
"4020","BYSL",0.145570069888718,1
"4021","FAM120B",0.039278864918447,1
"4022","TBP",0.0926647887564267,1
"4023","GUCA1B",0.143317152184562,1
"4024","PRPH2",-0.201895895157662,0.451541101861441
"4025","BICRAL",-0.190662587054625,1
"4026","PPP2R5D",0.0140599687604315,1
"4027","MRPL2",0.0298874173070733,1
"4028","PTK7",0.21942545832453,0.0875923138442922
"4029","SRF",-0.07052779766284,1
"4030","CUL9",-0.287940852728477,3.16067063997636e-05
"4031","DNPH1",-0.119888135215146,1
"4032","DUSP22",0.172278948261702,1
"4033","EXOC2",0.117578103984417,1
"4034","COX7A2",0.0180411988772704,1
"4035","TMEM30A",-0.0307403252446519,1
"4036","GMDS",-0.0303877475942403,1
"4037","SENP6",-0.0450997137183668,1
"4038","IMPG1",-0.0122255401913848,1
"4039","VEGFA",0.148829008950391,1
"4040","PRPF4B",-0.0563568433543048,1
"4041","TTK",0.0895990658290098,1
"4042","SLC29A1",0.105714226785734,1
"4043","CCN6",0.0693250364167353,1
"4044","BTN2A1",0.0308139566949593,1
"4045","LAMA4",-0.00697133796044622,1
"4046","TENT5A",0.103920130701433,1
"4047","CLIC5",-0.260659347483549,0.000994055061702438
"4048","FBRSL1",-0.174264703401277,1
"4049","ENPP5",-0.252569065699503,0.0025631889483844
"4050","LY86",-0.202173128960525,0.44066432325887
"4051","PRSS16",-0.13227115058516,1
"4052","MEP1A",0.105006888259639,1
"4053","TBX18",-0.0496326921681717,1
"4054","ERBIN",-0.0937150563844822,1
"4055","PCDHB2",-0.115771360958218,1
"4056","HARS2",0.117791186951272,1
"4057","NUDT12",0.0547530369751951,1
"4058","CEP72",-0.0121420083331967,1
"4059","MAN2A1",0.177769505253924,1
"4060","SEMA5A",-0.00929669725709474,1
"4061","C7",-0.300657953663433,5.51670692779265e-06
"4062","TENT4A",0.00255160267042541,1
"4063","GHR",-0.196925855895542,0.699796607599159
"4064","HMGCS1",-0.0531586863112983,1
"4065","DAP",-0.0968561415138632,1
"4066","NME5",-0.159177353891085,1
"4067","BRD8",-0.0346013215468108,1
"4068","KIF20A",0.093074521099919,1
"4069","NNT",-0.236876610168257,0.0146372060865278
"4070","MRPS30",0.000570640148364788,1
"4071","HSPA9",0.00712786183122933,1
"4072","MRPS27",0.0982679464458703,1
"4073","PFDN1",0.2933781453926,1.51411053466285e-05
"4074","HBEGF",0.423059938047447,1.99527532444103e-15
"4075","SLC4A9",-0.15885035450733,1
"4076","LOX",-0.0042962506411542,1
"4077","GZMK",-0.202825155716027,0.415712893564132
"4078","CDH9",-0.0482099394048817,1
"4079","APBB3",0.0471659621346428,1
"4080","TMCO6",-0.00123028965646883,1
"4081","SPARC",-0.0163352662211953,1
"4082","IK",0.10247125982107,1
"4083","HMGCR",0.0645642791452579,1
"4084","CERT1",0.0063183424969145,1
"4085","FAF2",0.221260187751696,0.0731541344869087
"4086","HAND1",-0.00356393168264108,1
"4087","PCDHB3",-0.143179216462949,1
"4088","PCDHB5",-0.158590507737945,1
"4089","PCDHB6",-0.14959187361647,1
"4090","PCDHB7",-0.209562955307316,0.224609799676268
"4091","PDE8B",-0.0879087697763208,1
"4092","CLK4",-0.0407406394702553,1
"4093","PCDHB15",-0.130710984980044,1
"4094","HAVCR1",-0.131244989507944,1
"4095","GRM6",-0.139265063287443,1
"4096","ITK",-0.159113517730184,1
"4097","RNF130",-0.274442544832905,0.00018295743025189
"4098","THG1L",0.117646794000308,1
"4099","ARSB",-0.162441009040852,1
"4100","CLINT1",-0.148310877517373,1
"4101","THBS4",-0.196487348277866,0.726840665324529
"4102","CNOT6",0.122271393559504,1
"4103","IL12B",-0.112992340760748,1
"4104","BTNL8",-0.136365696208186,1
"4105","TTC1",0.285581275932011,4.32654266646823e-05
"4106","MSH3",-0.0271431079148581,1
"4107","RASGRF2",-0.190649835244293,1
"4108","GABRG2",-0.0832985619021136,1
"4109","CCNG1",-0.00229081359551646,1
"4110","POLR3G",0.253644676102326,0.00226457332848503
"4111","DROSHA",0.0163330494709492,1
"4112","CDH6",-0.0940656223905282,1
"4113","LMNB1",-0.091574571708288,1
"4114","ARRDC3",-0.156393981819644,1
"4115","GOLPH3",-0.11600772497109,1
"4116","SUB1",0.288393675320569,2.97427709370731e-05
"4117","NPR3",-0.188493051412076,1
"4118","FAM172A",-0.324447779355123,1.65467182473635e-07
"4119","SLC27A6",-0.281603957613265,7.29823998771704e-05
"4120","TARS1",0.147209636961532,1
"4121","IRX4",0.161286226842555,1
"4122","LNPEP",0.00120800819681654,1
"4123","PDE4D",-0.117251469067945,1
"4124","RAD1",-0.0992021622230061,1
"4125","BRIX1",0.0673241993394613,1
"4126","AGXT2",-0.150604832919115,1
"4127","PRLR",-0.0218264238894616,1
"4128","SLC12A7",-0.299619928744283,6.38383458859352e-06
"4129","IL4",0.103446627780149,1
"4130","RAD50",0.00926665064328805,1
"4131","IL5",-0.0963249444491474,1
"4132","ST8SIA4",-0.20778435055215,0.265085077829634
"4133","GNPDA1",-0.100352898527039,1
"4134","PCDH12",-0.102127340750745,1
"4135","SKP1",0.00490242433135163,1
"4136","NUP155",0.00185021682844637,1
"4137","PPP2CA",0.192782864900646,0.999981888667656
"4138","FGF1",-0.060319264354679,1
"4139","NR3C1",0.179445765854532,1
"4140","C5orf15",0.146336418180778,1
"4141","PPWD1",0.0427921917113596,1
"4142","LIFR",-0.141381412639132,1
"4143","TRIM23",-0.00223898013755361,1
"4144","TRAPPC13",0.0207520432658638,1
"4145","C9",0.243554871407831,0.00707776549200705
"4146","SEC24A",0.172163368773275,1
"4147","TXNDC15",-0.112421565090634,1
"4148","TTC33",-0.0809078505995353,1
"4149","RARS1",0.35143168870324,2.07930857993886e-09
"4150","WWC1",0.201187848354234,0.480925258384563
"4151","MACROH2A1",0.0866915745169925,1
"4152","TCERG1",0.0840774295186201,1
"4153","DPYSL3",-0.25729314336245,0.00148040941502368
"4154","SMAD5",-0.16710904821172,1
"4155","CSNK1A1",0.244711645952389,0.00622787448386671
"4156","HMGXB3",0.123201047140922,1
"4157","ERGIC1",-0.00300547630107308,1
"4158","PDGFRB",-0.059584306494302,1
"4159","CDX1",-0.0559685778307629,1
"4160","ATP6V0E1",0.0832974873273438,1
"4161","BNIP1",0.104284159249413,1
"4162","STC2",0.0380656857836441,1
"4163","CPEB4",0.107898643018936,1
"4164","HRH2",-0.0423501684254338,1
"4165","DBN1",-0.0301511370296433,1
"4166","ZNF346",0.0378051992656591,1
"4167","UNC5A",0.0899157222296026,1
"4168","EHHADH",0.015463557542532,1
"4169","CNTN3",-0.156073358959083,1
"4170","SMC4",0.0103979046669047,1
"4171","SELENOK",-0.149275849685435,1
"4172","ACTR8",-0.128507681730862,1
"4173","TBCCD1",-0.0450162131816804,1
"4174","TIMMDC1",-0.0517001133541845,1
"4175","CRBN",-0.151198788625183,1
"4176","KNG1",-0.112745411205871,1
"4177","HRG",-0.169960128178451,1
"4178","BCL6",-0.362778243247701,2.89519051693499e-10
"4179","HGD",-0.13021757682677,1
"4180","CLDN16",-0.0071683696592395,1
"4181","ARL6",-0.0259066987343006,1
"4182","NPHP3",0.0119392472248786,1
"4183","CD86",-0.0143101789614283,1
"4184","AMOTL2",0.231325055037881,0.0263150309777644
"4185","NIT2",-0.0110818250488112,1
"4186","FAM162A",-0.195259964283369,0.808551740494377
"4187","OGG1",0.00447281588178571,1
"4188","KPNA1",-0.107122037843142,1
"4189","PCCB",-0.264142012461298,0.000653891533978478
"4190","UBE3A",-0.0497979931240695,1
"4191","ARMC8",-0.0149605440084007,1
"4192","CEP70",-0.266188041251542,0.000509956195042968
"4193","RBP2",-0.268584209884911,0.000380225729067747
"4194","RBP1",0.180884412495394,1
"4195","SLC25A36",-0.126242340218345,1
"4196","GRK7",-0.238802732965835,0.0118981298229302
"4197","RNF7",-0.179121502343819,1
"4198","TFDP2",-0.261207710314759,0.000931193882843985
"4199","XRN1",-0.057691069058678,1
"4200","KAT2B",-0.00505989202428704,1
"4201","BCHE",-0.128878734473643,1
"4202","SERPINI2",-0.245742298707274,0.00555103596566972
"4203","PDCD10",0.0853959084406716,1
"4204","LRRC31",-0.119064251793426,1
"4205","WNT5A",-0.195107499945957,0.819009285758784
"4206","PFKFB4",0.133317363252487,1
"4207","COL7A1",0.259035578561181,0.00120542552774533
"4208","FGF12",-0.282403283167339,6.57623613860802e-05
"4209","PRKAR2A",-0.0434867704512104,1
"4210","HES1",-0.119493778024617,1
"4211","USP4",-0.120852557254769,1
"4212","ACAP2",-0.238972780174756,0.0116817688483914
"4213","ECT2",0.0503941645074009,1
"4214","GNAT1",-0.18766052409969,1
"4215","GNAI2",0.0617049024833696,1
"4216","TFG",0.0905930160237034,1
"4217","USP9Y",0.0417424255927692,1
"4218","HYAL1",-0.0297561290253652,1
"4219","TUSC2",-0.065524271063525,1
"4220","NPRL2",-0.265978972434234,0.000522996960566237
"4221","RPL24",0.0220170220112596,1
"4222","CYB561D2",-0.0995883600482537,1
"4223","C3orf14",-0.0412667391294144,1
"4224","FXR1",-0.0160365805586279,1
"4225","CBLB",0.0354092160955153,1
"4226","BBX",-0.0792127964327038,1
"4227","IFT57",0.062248487769418,1
"4228","GNB4",0.18409717490467,1
"4229","HHLA2",-0.199135662551067,0.576360186642049
"4230","IQCG",0.0418739683270712,1
"4231","GBE1",-0.0253895909680432,1
"4232","MORC1",-0.211314408316507,0.190694098852433
"4233","UMPS",-0.083455772386964,1
"4234","NCBP2",-0.0141278865704101,1
"4235","SNX4",-0.0450863438214217,1
"4236","C3orf52",0.366594146532035,1.46496719852684e-10
"4237","FRMD4B",0.275815424720458,0.000153692741348782
"4238","SLC41A3",-0.0268937774197495,1
"4239","ROPN1B",-0.174873064789812,1
"4240","PLXNA1",0.142555530905574,1
"4241","ATP6V1A",-0.195133845033341,0.817133610479646
"4242","ABTB1",0.058719590014581,1
"4243","PODXL2",-0.270004280347523,0.000319039720151351
"4244","UPK1B",-0.240224996993449,0.0101987140498424
"4245","CSPG5",-0.130008095676308,1
"4246","KLHL18",0.113814735320343,1
"4247","SCAP",-0.216304602792795,0.118687056082373
"4248","EFCC1",-0.401935014718678,1.702538705332e-13
"4249","CFAP92",-0.302671027730466,4.14948809863512e-06
"4250","NEK11",0.0654976424202013,1
"4251","MRPL3",-0.0476510526367446,1
"4252","PLSCR4",-0.208795624404869,0.241360223020358
"4253","HEMK1",-0.0615978458289345,1
"4254","CISH",-0.0547087499107138,1
"4255","MAPKAPK3",0.130998153619633,1
"4256","ACVR2B",-0.256027399376511,0.00171697804687734
"4257","WDR48",-0.146309365493471,1
"4258","COMMD2",-0.0087110092151813,1
"4259","GORASP1",-0.00885422147521577,1
"4260","PEX5L",-0.0350896284391752,1
"4261","RRP9",0.142683032000639,1
"4262","ABCC5",-0.271140086173641,0.000277062020689516
"4263","AADAC",-0.304626730317884,3.1426111871791e-06
"4264","ABHD14B",-0.251197727865709,0.00299711891528887
"4265","EIF1B",-0.100938822550382,1
"4266","ABHD14A-ACY1",-0.100701049180072,1
"4267","ARHGEF26",-0.460648568350521,3.22072332397412e-19
"4268","KLHL24",-0.313338103045187,8.85897923018872e-07
"4269","PLCH1",-0.337917686999985,1.96506905093202e-08
"4270","VIPR1",-0.0685091044765167,1
"4271","DNAH1",-0.19950105385015,0.558155783477447
"4272","SSR3",0.202535242638795,0.426569296011731
"4273","ZBTB47",-0.137971285166848,1
"4274","TNNC1",-0.0290745108125325,1
"4275","NKTR",-0.0435450917366999,1
"4276","CLCN2",-0.16254296016182,1
"4277","FOXP1",-0.0354517116724715,1
"4278","EIF4G1",0.0235301449124567,1
"4279","SPCS1",-0.0487250464308379,1
"4280","NEK4",-0.0806326767534675,1
"4281","SLC4A3",0.213962901220704,0.14854125220432
"4282","INO80D",-0.0597144280709504,1
"4283","EEF1B2",-0.0364218625013528,1
"4284","ADAM23",-0.372071247556654,5.42246944789667e-11
"4285","DGUOK",-0.0156756256911053,1
"4286","MOB1A",-0.0790706474634677,1
"4287","KANSL3",-0.248819487866052,0.00392718332193578
"4288","LMAN2L",0.0898679082224851,1
"4289","RTKN",0.273299712769294,0.000211345912174305
"4290","TTL",0.036471393336975,1
"4291","IL1A",0.639580496706701,1.61392847571166e-45
"4292","CCL20",0.377974237904172,1.81844379201387e-11
"4293","PIKFYVE",-0.133199524305001,1
"4294","KCNIP3",-0.0109461270685579,1
"4295","FAHD2A",-0.0941818953089324,1
"4296","NCL",0.109987389339159,1
"4297","ACTR1B",-0.271715640637309,0.00025790769091859
"4298","SLC35F5",-0.0920432083430567,1
"4299","ZAP70",-0.192125133388519,1
"4300","ACTR3",0.0306127212047637,1
"4301","STEAP3",-0.0112396941294436,1
"4302","EPB41L5",0.110459760520467,1
"4303","TFCP2L1",-0.021060674369325,1
"4304","SF3B6",0.10293054759443,1
"4305","TP53I3",0.0055089283681228,1
"4306","DNAJC27",-0.255027851464742,0.00192917539946652
"4307","POMC",-0.400450101796032,2.29962350386001e-13
"4308","STAM2",0.015775084298115,1
"4309","OTOF",-0.0438247758879398,1
"4310","GPD2",-0.118987372614778,1
"4311","CENPA",0.077068979178447,1
"4312","CYTIP",-0.168877095123818,1
"4313","ACVR1",-0.0739909209621914,1
"4314","TANC1",-0.105432423123049,1
"4315","SLC30A3",-0.223023213684048,0.0614141511992638
