"","column","cor","p.adj"
"1470","BCL10",0.525889555937922,0.000871449365293316
"1471","BCL11A",-0.028796646050233,1
"1472","BCL11B",0.107572508776368,1
"1473","BCL2",-0.343793504258123,1
"1474","BCL2A1",0.322306569038771,1
"1475","BCL2L1",0.31486302999762,1
"1476","BCL2L10",0.143244270111904,1
"1477","BCL2L11",-0.0677911535447412,1
"1478","BCL2L12",0.0717685265615263,1
"1479","BCL2L13",0.304826576349409,1
"1480","BCL2L14",0.19898450036145,1
"1481","BCL2L15",0.0715564431087126,1
"1482","BCL2L2",0.31920083442665,1
"1483","BCL2L2-PABPN1",0.262414823892008,1
"1484","BCL3",0.220633732376851,1
"1485","BCL6",-0.0429528370756295,1
"1486","BCL6B",-0.183677296407857,1
"1487","BCL7A",-0.0889635642767577,1
"1488","BCL7B",-0.0331611584708633,1
"1489","BCL7C",-0.00354155730611755,1
"1490","BCL9",-0.361522129785139,1
"1491","BCL9L",0.140444444475405,1
"1492","BCLAF1",-0.0989602836187063,1
"1493","BCLAF3",-0.255005944787389,1
"1494","BCO1",0.130367572322685,1
"1495","BCO2",-0.0451803685723046,1
"1496","BCOR",-0.295476181519121,1
"1497","BCORL1",-0.125700948166842,1
"1498","BCR",0.288231979900937,1
"1499","BCS1L",0.0150797205988799,1
"1500","BDH1",0.0697505136007937,1
"1501","BDH2",-0.141035516842542,1
"1502","BDKRB1",0.188251738758433,1
"1503","BDKRB2",0.301229630563585,1
"1504","BDNF",-0.123150134922271,1
"1505","BDP1",0.0279036299657654,1
"1506","BEAN1",-0.0996897059705788,1
"1507","BECN1",0.0677305336982204,1
"1508","BECN2",-0.241995275542632,1
"1509","BEGAIN",-0.0102035544151529,1
"1510","BEND2",-0.111717786875309,1
"1511","BEND3",-0.213578273117394,1
"1512","BEND4",-0.270959337849527,1
"1513","BEND5",-0.341194630209166,1
"1514","BEND6",-0.137864652738694,1
"1515","BEND7",-0.346964185179874,1
"1516","BEST1",0.112601808124254,1
"1517","BEST2",-0.0805046366388926,1
"1518","BEST3",-0.303810791467517,1
"1519","BEST4",0.227854245694036,1
"1520","BET1",0.0938844074957668,1
"1521","BET1L",0.105266473274301,1
"1522","BEX1",-0.0544313005502241,1
"1523","BEX2",0.00652354989439502,1
"1524","BEX3",-0.0406777763012224,1
"1525","BEX4",-0.151469962756768,1
"1526","BEX5",0.0889669643055166,1
"1527","BFAR",0.263769952029983,1
"1528","BFSP1",0.0179887141178564,1
"1529","BFSP2",-0.0865083499705596,1
"1530","BGLAP",-0.240377808990589,1
"1531","BGN",-0.114178682834595,1
"1532","BHLHA15",0.171289755142929,1
"1534","BHLHE22",-0.109334956632072,1
"1535","BHLHE23",0.128609004237654,1
"1536","BHLHE40",0.298573953213496,1
"1537","BHLHE41",0.293966311015013,1
"1538","BHMT",-0.090510154816,1
"1539","BHMT2",-0.0525131241505196,1
"1540","BICC1",-0.104502875943026,1
"1541","BICD1",-0.0944368230328021,1
"1542","BICD2",0.274010330663202,1
"1543","BICDL1",0.115078756148351,1
"1544","BICDL2",0.317002417270042,1
"1545","BICRA",-0.159484537551171,1
"1546","BICRAL",-0.222240547058946,1
"1547","BID",0.378622021930205,1
"1548","BIK",0.558057009285047,8.30546754385113e-05
"1549","BIN1",0.0684566201805259,1
"1550","BIN2",0.00873155179076636,1
"1551","BIN3",0.0821749538772675,1
"1552","BIRC2",0.209241612484832,1
"1553","BIRC3",0.494509033217379,0.00689411040737308
"1554","BIRC5",-0.130475407255265,1
"1555","BIRC6",-0.201847290894346,1
"1556","BIRC7",0.134703685776597,1
"1557","BIVM",-0.162700594923694,1
"1558","BIVM-ERCC5",-0.0721964376211306,1
"1559","BLACAT1",0.47094654715126,0.0285775350005335
"1560","BLCAP",0.322202702994335,1
"1561","BLID",-0.0527355903543718,1
"1562","BLK",0.0191677662539233,1
"1563","BLM",-0.0623799143177177,1
"1564","BLMH",-0.32376429593998,1
"1565","BLNK",0.207467143264628,1
"1566","BLOC1S1",0.0828469043519646,1
"1567","BLOC1S2",0.141792768508892,1
"1568","BLOC1S3",0.134638476520312,1
"1569","BLOC1S4",-0.00630388151924589,1
"1570","BLOC1S5",0.0650262525617148,1
"1571","BLOC1S6",-0.161557198193866,1
"1572","BLTP1",-0.113788615018045,1
"1573","BLTP2",-0.212352712708929,1
"1574","BLTP3A",-0.0461913253521103,1
"1575","BLTP3B",-0.350043403169986,1
"1576","BLVRA",-0.0651821678198531,1
"1577","BLVRB",0.154139574602906,1
"1578","BLZF1",0.37268193696795,1
"1579","BMAL1",0.260932878550775,1
"1580","BMAL2",0.328644017973376,1
"1581","BMERB1",-0.220589136714711,1
"1582","BMF",-0.0506053111548769,1
"1583","BMI1",-0.155935691233773,1
"1584","BMP1",0.180828130704466,1
"1586","BMP15",-0.0188061630370782,1
"1587","BMP2",0.292784520161444,1
"1588","BMP2K",0.0352106782610066,1
"1589","BMP3",0.135480355376779,1
"1590","BMP4",-0.192583936211394,1
"1591","BMP5",-0.209656621007664,1
"1592","BMP6",-0.211414053489921,1
"1593","BMP7",0.0425051395103414,1
"1594","BMP8A",-0.137046299371621,1
"1595","BMP8B",-0.186013401525349,1
"1596","BMPER",-0.0642653492280659,1
"1597","BMPR1A",-0.233705780234118,1
"1598","BMPR1B",0.0983487984978577,1
"1599","BMPR2",-0.219590990646365,1
"1600","BMS1",0.21959908739376,1
"1601","BMT2",-0.0390636265333519,1
"1602","BMX",-0.124856246243698,1
"1603","BNC1",0.380433839050027,1
"1604","BNC2",-0.238086393832377,1
"1605","BNIP1",0.2251378900719,1
"1606","BNIP2",0.135901366377749,1
"1607","BNIP3",0.153863651483705,1
"1608","BNIP3L",0.245796194629175,1
"1609","BNIP5",0.0843953267980346,1
"1610","BNIPL",0.0437019808703452,1
"1611","BOC",0.00317218047688188,1
"1612","BOD1",-0.0479708283614537,1
"1613","BOD1L1",0.0102725823024717,1
"1614","BOD1L2",-0.139165606474379,1
"1615","BOK",0.0228765603654956,1
"1616","BOLA1",-0.155633172260181,1
"1617","BOLA2",0.213108386175618,1
"1618","BOLA2-SMG1P6",0.102388493312843,1
"1619","BOLA2B",0.112496238093044,1
"1620","BOLA3",-0.0948078262305592,1
"1621","BOLL",-0.0581762964299595,1
"1622","BOP1",-0.0323430703266611,1
"1623","BORA",0.175986393478557,1
"1624","BORCS5",0.100726759766428,1
"1625","BORCS6",0.229155440301618,1
"1626","BORCS7",-0.017226836505539,1
"1627","BORCS8",-0.0480641696007026,1
"1628","BORCS8-MEF2B",0.0448209843992703,1
"1629","BPGM",-0.0157344187072054,1
"1630","BPHL",-0.0720025482924178,1
"1631","BPI",0.0414276807903229,1
"1632","BPIFA1",-0.118502411672184,1
"1633","BPIFA2",-0.209846936333135,1
"1634","BPIFA3",-0.0188061630370782,1
"1635","BPIFB1",0.0067337597246394,1
"1636","BPIFB2",-0.190419307162906,1
"1637","BPIFB3",-0.0188061630370782,1
"1638","BPIFB4",-0.0400840440774459,1
"1639","BPIFB6",-0.0188061630370782,1
"1640","BPIFC",0.119186069102693,1
"1641","BPNT1",0.0667364243796849,1
"1642","BPNT2",-0.0699159735170261,1
"1643","BPTF",-0.323893780660833,1
"1644","BPY2",-0.0789858847557283,1
"1645","BPY2B",-0.0789858847557283,1
"1646","BPY2C",-0.0789858847557283,1
"1647","BRAF",-0.227881780496423,1
"1648","BRAP",0.243711393230794,1
"1649","BRAT1",-0.119286506725229,1
"1650","BRCA1",-0.188809720526982,1
"1651","BRCA2",-0.0585523635746076,1
"1652","BRCC3",-0.0968307518458474,1
"1653","BRD1",-0.00269131430729065,1
"1654","BRD2",0.0109468232246154,1
"1655","BRD3",-0.0374297864415782,1
"1656","BRD3OS",0.206433979243188,1
"1657","BRD4",0.0089872226211504,1
"1658","BRD7",-0.0807168453843185,1
"1659","BRD8",-0.13269687736922,1
"1660","BRD9",-0.068172671488334,1
"1661","BRDT",-0.052530249411705,1
"1662","BRF1",-0.0851500190498314,1
"1663","BRF2",-0.141620672976758,1
"1664","BRI3",0.0619411733831722,1
"1665","BRI3BP",0.0919841117761485,1
"1666","BRICD5",-0.338172760771679,1
"1667","BRINP1",-0.219787883357045,1
"1668","BRINP2",-0.103423765844796,1
"1669","BRINP3",-0.133184978143297,1
"1670","BRIP1",-0.115542678226322,1
"1671","BRIX1",0.0759181816595784,1
"1672","BRK1",-0.148335823795251,1
"1673","BRME1",-0.201707519382659,1
"1674","BRMS1",0.380771572760714,1
"1675","BRMS1L",-0.153564805462388,1
"1676","BROX",0.144905929911083,1
"1677","BRPF1",-0.189132246620437,1
"1678","BRPF3",-0.24225889684708,1
"1679","BRS3",-0.141465390768031,1
"1680","BRSK1",-0.202641594380844,1
"1681","BRSK2",-0.223522879464428,1
"1682","BRWD1",0.119456421604604,1
"1683","BRWD3",-0.0757486704447807,1
"1684","BSCL2",0.0959503345652393,1
"1685","BSDC1",0.156093720040768,1
"1686","BSG",0.186234506125125,1
"1687","BSN",-0.358238388975262,1
"1688","BSND",-0.0981179688402192,1
"1689","BSPH1",0.0376123260741563,1
"1690","BSPRY",0.178329800861833,1
"1691","BST1",-0.172466437626634,1
"1692","BST2",0.112187013351284,1
"1693","BSX",-0.104358827417977,1
"1694","BTAF1",0.0974443696919546,1
"1695","BTBD1",-0.15892507815179,1
"1696","BTBD10",0.323200968725003,1
"1697","BTBD16",0.174365374438127,1
"1698","BTBD17",-0.0858513310489149,1
"1699","BTBD18",-0.0387745128578743,1
"1700","BTBD19",0.203182860251005,1
"1701","BTBD2",-0.0665994757747033,1
"1702","BTBD3",-0.144604541187872,1
"1703","BTBD6",0.139477100860521,1
"1704","BTBD7",0.226950063913657,1
"1705","BTBD8",0.133297942225948,1
"1706","BTBD9",-0.0155690943972405,1
"1707","BTC",0.370953282271218,1
"1708","BTD",0.0153079973757685,1
"1709","BTF3",0.100980903355567,1
"1710","BTF3L4",0.107785017885154,1
"1711","BTG1",0.307553647509119,1
"1712","BTG2",0.111738705973596,1
"1713","BTG3",0.00922854023995377,1
"1714","BTG4",0.156526333074811,1
"1715","BTK",0.0469410485871751,1
"1716","BTLA",-0.106734958454381,1
"1717","BTN1A1",-0.00313720207709778,1
"1718","BTN2A1",-0.104070640826662,1
"1719","BTN2A2",0.0212196301121338,1
"1720","BTN3A1",0.135090206324911,1
"1721","BTN3A2",0.0532230237206232,1
"1722","BTN3A3",0.178534056154111,1
"1723","BTNL2",-0.036655883927977,1
"1724","BTNL3",0.161733002118872,1
"1725","BTNL8",-0.152624250047021,1
"1726","BTNL9",-0.0871715022504803,1
"1727","BTRC",0.0881418144587597,1
"1728","BUB1",0.00407716160367735,1
"1729","BUB1B",-0.140519467797418,1
"1730","BUB3",-0.0299625206033533,1
"1731","BUD13",-0.124347308937155,1
"1732","BUD23",-0.131482343390468,1
"1733","BUD31",-0.0533322134968295,1
"1734","BVES",-0.207918633536289,1
"1735","BYSL",-0.10954292375107,1
"1736","BZW1",0.127121995262487,1
"1737","BZW2",0.13379246629992,1
"1738","C10orf105",0.190457082112554,1
"1739","C10orf120",-0.136164348378894,1
"1740","C10orf143",-0.00637575297381863,1
"1741","C10orf53",0.10420051592549,1
"1742","C10orf62",-0.109641691737985,1
"1743","C10orf67",0.144953071019896,1
"1744","C10orf71",-0.150449304296625,1
"1745","C10orf82",0.0164337827370646,1
"1746","C10orf88",0.135675964781077,1
"1747","C10orf90",-0.139632275476527,1
"1748","C10orf95",0.0945488075497471,1
"1749","C11orf1",0.1214422448037,1
"1750","C11orf16",-0.0450648707436329,1
"1751","C11orf21",0.0991664303249714,1
"1752","C11orf24",0.197828886606353,1
"1753","C11orf42",-0.0270371474331431,1
"1754","C11orf52",0.178614941404792,1
"1755","C11orf54",-0.0686015463287414,1
"1756","C11orf58",0.0384662492959658,1
"1757","C11orf65",0.0467003631945401,1
"1758","C11orf68",0.223562142396078,1
"1759","C11orf71",-0.182053655448489,1
"1760","C11orf80",0.365816357532558,1
"1761","C11orf86",0.205139451878954,1
"1762","C11orf87",-0.223851231229648,1
"1763","C11orf91",0.244076570405233,1
"1764","C11orf94",-0.14580042440114,1
"1765","C11orf96",-0.0103241250683583,1
"1766","C11orf97",0.0472260281573263,1
"1767","C11orf98",0.0984259408334636,1
"1768","C12orf29",0.125330739540903,1
"1769","C12orf4",-0.138809753119482,1
"1770","C12orf40",-0.0857117175411381,1
"1771","C12orf42",-0.120866286496585,1
"1772","C12orf43",0.0430132366943963,1
"1773","C12orf50",-0.108291076359434,1
"1774","C12orf54",0.354080688688721,1
"1775","C12orf56",-0.155956569838884,1
"1776","C12orf57",-0.0875079175668597,1
"1777","C12orf60",0.0925846961337083,1
"1778","C12orf71",0.0449114043821959,1
"1779","C12orf73",-0.126517156382629,1
"1780","C12orf75",-0.0103446345092584,1
"1781","C12orf76",0.122423909288392,1
"1783","C13orf46",-0.0604864637579859,1
"1784","C14orf119",0.305063096237096,1
"1785","C14orf132",-0.0683652292060792,1
"1787","C14orf28",0.218664172795553,1
"1788","C14orf39",-0.188494346684025,1
"1789","C14orf93",0.0456012268395283,1
"1790","C15orf39",0.201055610829023,1
"1791","C15orf40",0.0617318085337829,1
"1792","C15orf48",0.249335879227489,1
"1793","C15orf61",-0.207226838934128,1
"1794","C15orf62",-0.0136010661727202,1
"1795","C16orf46",0.296531427233352,1
"1796","C16orf54",0.2033087633495,1
"1797","C16orf74",0.373661868837368,1
"1798","C16orf78",-0.0695201971690192,1
"1799","C16orf82",-0.0150449304296625,1
"1800","C16orf86",0.0814111143009064,1
"1801","C16orf87",-0.230037701015463,1
"1802","C16orf89",-0.266590952532177,1
"1803","C16orf90",-0.091250281354046,1
"1804","C16orf91",0.258794296737111,1
"1805","C16orf92",-0.358302353745116,1
"1806","C16orf95",-0.340948412015075,1
"1807","C16orf96",-0.229817839400173,1
"1808","C17orf100",-0.141265090850748,1
"1809","C17orf107",0.11249472738213,1
"1810","C17orf113",-0.0611538173040281,1
"1811","C17orf114",0.123816473271476,1
"1812","C17orf49",0.0886356796427009,1
"1813","C17orf50",0.155963798553397,1
"1814","C17orf58",-0.00311869966555033,1
"1815","C17orf67",-0.0671755686339317,1
"1816","C17orf75",-0.11070554930898,1
"1817","C17orf78",-0.0850562345080277,1
"1818","C17orf80",-0.230475791127642,1
"1819","C17orf97",-0.226687316210597,1
"1820","C17orf98",-0.0489180894130358,1
"1821","C17orf99",0.316150969486728,1
"1822","C18orf21",-0.0706741604767647,1
"1823","C18orf25",-0.029152376331837,1
"1824","C18orf32",-0.0303186203524956,1
"1825","C18orf54",-0.116902982745294,1
"1826","C18orf63",0.127881908652132,1
"1827","C19orf12",-0.119894870341497,1
"1828","C19orf18",-0.0877290649007393,1
"1829","C19orf25",0.0114474296810993,1
"1830","C19orf33",0.550549765899304,0.00014698223560328
"1831","C19orf38",0.061463625430817,1
"1832","C19orf44",-0.237630544161554,1
"1833","C19orf47",-0.00379400383499619,1
"1834","C19orf53",-0.0393693898621857,1
"1835","C19orf54",-0.104707406683017,1
"1836","C19orf67",-0.0828894658553691,1
"1837","C19orf73",-0.125324519947741,1
"1838","C19orf81",-0.0510611178524087,1
"1839","C19orf84",0.224294864029278,1
"1840","C19orf85",-0.0470787702105956,1
"1841","C1D",0.195023535114496,1
"1842","C1GALT1",0.400599131598157,1
"1843","C1GALT1C1",0.00138245300526827,1
"1844","C1GALT1C1L",-0.179704414100393,1
"1845","C1orf100",0.0591202925034427,1
"1846","C1orf105",-0.00410481910937584,1
"1847","C1orf109",0.00499055085824724,1
"1848","C1orf112",0.0160045637942819,1
"1849","C1orf115",-0.13571703956967,1
"1850","C1orf116",0.582940764726753,1.12631903462593e-05
"1851","C1orf122",0.167644784140989,1
"1852","C1orf127",-0.203291855041004,1
"1853","C1orf131",0.0390217612712467,1
"1854","C1orf141",-0.0188061630370782,1
"1855","C1orf146",-0.170702855516999,1
"1856","C1orf159",0.0580521201830717,1
"1857","C1orf162",0.0125655273622069,1
"1858","C1orf167",0.0952110169082751,1
"1859","C1orf174",0.190363537177227,1
"1860","C1orf185",-0.0354054489999503,1
"1861","C1orf198",-0.197517989116709,1
"1862","C1orf21",-0.1768110396216,1
"1863","C1orf210",0.33452133182584,1
"1864","C1orf216",-0.278894281907598,1
"1865","C1orf226",0.0537410493721702,1
"1866","C1orf232",-0.214759827093935,1
"1867","C1orf35",0.0839635617489483,1
"1868","C1orf43",0.138677267749321,1
"1869","C1orf50",-0.055083885707933,1
"1870","C1orf52",0.161842266872776,1
"1871","C1orf53",-0.0973703478040734,1
"1872","C1orf54",0.198846730851617,1
"1873","C1orf56",-0.278773907891407,1
"1874","C1orf68",0.360812035641832,1
"1875","C1orf74",0.274879329427996,1
"1876","C1orf87",-0.171593181582162,1
"1877","C1orf94",0.0237370359657965,1
"1878","C1QA",-0.139165606474379,1
"1879","C1QB",0.0639409543260658,1
"1880","C1QBP",-0.0215147082501648,1
"1882","C1QL1",-0.316993614705167,1
"1883","C1QL2",-0.177001331965118,1
"1884","C1QL3",-0.318369755730403,1
"1885","C1QL4",-0.294777556886255,1
"1886","C1QTNF1",0.220979545812347,1
"1887","C1QTNF12",0.0647939390493775,1
"1888","C1QTNF2",-0.27675264737161,1
"1889","C1QTNF3",-0.209238466018903,1
"1890","C1QTNF4",-0.115305710985338,1
"1891","C1QTNF5",0.0337624152021911,1
"1892","C1QTNF6",0.291233731311436,1
"1893","C1QTNF7",0.0728960836086654,1
"1894","C1QTNF8",-0.146605059792295,1
"1895","C1QTNF9",-0.156893393044699,1
"1896","C1QTNF9B",-0.103192897712355,1
"1897","C1R",-0.0140124936673147,1
"1898","C1RL",0.0772221718990483,1
"1899","C1S",-0.0250997410626572,1
"1900","C2",0.117483498854666,1
"1901","C20orf141",0.231382229871009,1
"1902","C20orf144",0.161733002118872,1
"1903","C20orf173",-0.13752379535044,1
"1904","C20orf202",0.00166049104679527,1
"1905","C20orf203",0.035590984937128,1
"1906","C20orf204",-0.0152462524789001,1
"1907","C20orf27",0.0104074805078459,1
"1908","C20orf85",0.0649568968933905,1
"1909","C20orf96",-0.247120624503377,1
"1910","C21orf140",-0.352649756273785,1
"1911","C21orf58",-0.363489054270786,1
"1912","C21orf62",-0.10253285568805,1
"1913","C21orf91",-0.105070663836009,1
"1914","C22orf15",-0.109932032725526,1
"1915","C22orf23",0.216205055409424,1
"1916","C22orf31",-0.0728649050150706,1
"1917","C22orf39",-0.0557978219724736,1
"1919","C2CD2",0.0154774490830287,1
"1920","C2CD2L",-0.220014355983742,1
"1921","C2CD3",0.0903287455757456,1
"1922","C2CD4A",-0.0379054466478978,1
"1923","C2CD4B",-0.154159258850798,1
"1924","C2CD4C",-0.0497355979732353,1
"1925","C2CD4D",0.246271966988036,1
"1926","C2CD5",-0.349345896168729,1
"1927","C2CD6",-0.0185397991035289,1
"1928","C2orf15",0.0499952766442633,1
"1929","C2orf16",-0.0568346105537534,1
"1930","C2orf42",0.0636178137139659,1
"1931","C2orf49",0.104404430960744,1
"1932","C2orf50",-0.116159113698825,1
"1933","C2orf66",-0.0258986224015618,1
"1934","C2orf68",-0.167292011548394,1
"1935","C2orf69",-0.244987035574925,1
"1936","C2orf72",-0.107661402662901,1
"1937","C2orf73",-0.0401866982224097,1
"1938","C2orf74",0.00840656709932882,1
"1939","C2orf76",-0.279759218212289,1
"1940","C2orf78",0.13133319125299,1
"1941","C2orf80",0.00859140358564104,1
"1942","C2orf81",-0.0329638808111336,1
"1943","C2orf88",-0.252575327420189,1
"1944","C2orf92",-0.176714997878432,1
"1945","C3",0.359624410654464,1
"1946","C3AR1",0.0438245370105316,1
"1947","C3orf14",-0.273732960984767,1
"1948","C3orf18",-0.175424573394269,1
"1949","C3orf20",-0.123630325120924,1
"1950","C3orf22",-0.0188061630370782,1
"1951","C3orf33",-0.0102611328119634,1
"1952","C3orf38",0.0276697688378108,1
"1953","C3orf49",-0.303165381258222,1
"1954","C3orf52",0.33760811397194,1
"1956","C3orf62",-0.0254498369058776,1
"1957","C3orf70",-0.112508855633896,1
"1958","C3orf80",-0.208881065944474,1
"1960","C3orf85",0.161733002118872,1
"1961","C4A",-0.0841789891031802,1
"1962","C4B",-0.139181931720756,1
"1963","C4BPA",-0.0219606327478289,1
"1964","C4BPB",0.107689824684473,1
"1965","C4orf17",0.00337730833067888,1
"1966","C4orf19",-0.120530092532116,1
"1967","C4orf3",0.110129661143038,1
"1968","C4orf33",0.0625391551497814,1
"1969","C4orf36",0.444087813703545,0.127445000331802
"1970","C4orf45",-0.0160697831727794,1
"1971","C4orf46",-0.260149371656707,1
"1972","C4orf47",0.237067179850429,1
"1973","C4orf48",0.0113492402412839,1
"1974","C4orf50",-0.0932476068206468,1
"1975","C4orf51",-0.155799691471629,1
"1976","C4orf54",-0.0453336197747733,1
"1977","C5",-0.0794951793292244,1
"1978","C5AR1",0.040035631509241,1
"1979","C5AR2",0.215870603104793,1
"1980","C5orf15",0.0805669291516188,1
"1981","C5orf22",-0.00647443997240196,1
"1982","C5orf24",-0.241189728087895,1
"1983","C5orf34",-0.180718887056777,1
"1984","C5orf46",0.145411288110186,1
"1985","C5orf47",-0.170911500675549,1
"1986","C5orf49",-0.172186079868804,1
"1987","C5orf52",0.16381157444386,1
"1988","C5orf58",-0.0668501043016388,1
"1989","C5orf63",-0.303158970140285,1
"1990","C6",-0.0188061630370782,1
"1991","C6orf118",-0.210846827642609,1
"1992","C6orf120",0.0286599238228496,1
"1993","C6orf132",0.357400344460789,1
"1994","C6orf136",-0.00519755431774076,1
"1995","C6orf141",0.247414931000456,1
"1996","C6orf15",0.151887814420655,1
"1997","C6orf163",-0.336107295441117,1
"1998","C6orf226",-0.196821597451858,1
"1999","C6orf47",0.0978417454895458,1
"2000","C6orf52",-0.0711588237157103,1
"2001","C6orf58",0.308906345496629,1
"2002","C6orf62",0.21037528520836,1
"2003","C6orf89",0.00820670395956712,1
"2004","C7",0.151670465136812,1
"2005","C7orf25",-0.271372124145329,1
"2006","C7orf31",-0.216067602289392,1
"2007","C7orf33",-0.144661419687003,1
"2008","C7orf50",0.194486924206022,1
"2009","C7orf57",0.346154704816343,1
"2010","C8A",-0.150449304296625,1
"2011","C8B",-0.106954149490799,1
"2012","C8G",0.092272401217394,1
"2013","C8orf33",-0.0621870089788674,1
"2014","C8orf34",-0.0700580658755602,1
"2015","C8orf44-SGK3",0.0602090855382355,1
"2016","C8orf48",-0.0834672175581934,1
"2017","C8orf58",0.019365655154881,1
"2018","C8orf74",0.161733002118872,1
"2019","C8orf76",0.0014278914837453,1
"2020","C8orf82",-0.169217578698334,1
"2021","C8orf88",-0.157922000879641,1
"2022","C8orf89",0.0871123824707866,1
"2023","C8orf90",-0.0526572565038189,1
"2024","C9",0.355561846897163,1
"2025","C9orf131",0.188708775953542,1
"2026","C9orf152",-0.0346350941990722,1
"2027","C9orf153",-0.155129720003731,1
"2028","C9orf24",-0.172415006403271,1
"2029","C9orf40",-0.0476360469562717,1
"2030","C9orf43",0.0433727770834962,1
"2031","C9orf50",-0.0128095159226985,1
"2032","C9orf57",0.0488960238964033,1
"2033","C9orf64",0.0140931329830178,1
"2034","C9orf72",0.175876636935657,1
"2035","C9orf78",0.271141362357525,1
"2036","C9orf85",0.226683185745399,1
"2037","CA1",-0.0921161955009518,1
"2038","CA10",-0.118920311380955,1
"2039","CA11",-0.121582837785378,1
"2040","CA12",0.0927099555152137,1
"2041","CA13",-0.0738839850222672,1
"2042","CA14",0.108233809237816,1
"2043","CA2",0.332928420289436,1
"2044","CA3",-0.0360707033875557,1
"2045","CA4",-0.0956518979724173,1
"2046","CA5A",0.00911017522162462,1
"2047","CA5B",-0.0466749980412832,1
"2048","CA6",-0.173502012733473,1
"2049","CA7",-0.110569815347238,1
"2050","CA8",-0.182242816719291,1
"2051","CA9",0.357775296413165,1
"2052","CAAP1",0.22610427376549,1
"2053","CAB39",0.53146040678061,0.000590266211172535
"2054","CAB39L",-0.150353077746636,1
"2055","CABCOCO1",-0.165887073314945,1
"2056","CABIN1",-0.0590256877806437,1
"2057","CABLES1",-0.0749840757942421,1
"2058","CABLES2",-0.102599554447709,1
"2059","CABP1",0.0320208996324498,1
"2060","CABP2",-0.0253038998833959,1
"2061","CABP4",-0.112914018966748,1
"2062","CABP5",0.206355504975157,1
"2063","CABP7",-0.232366407130669,1
"2064","CABS1",-0.104280295753529,1
"2065","CABYR",-0.327527376641616,1
"2066","CACFD1",-0.067318737146492,1
"2067","CACHD1",-0.128865043498564,1
"2068","CACNA1A",-0.0632859776412523,1
"2069","CACNA1B",-0.24435826141413,1
"2070","CACNA1C",-0.285749310603109,1
"2071","CACNA1D",-0.156987903850391,1
"2072","CACNA1E",-0.267096116592593,1
"2073","CACNA1F",-0.103412577052793,1
"2074","CACNA1G",-0.329495028936035,1
"2075","CACNA1H",-0.19544308072266,1
"2076","CACNA1I",-0.123431037855299,1
"2077","CACNA1S",-0.205959519699234,1
"2078","CACNA2D1",-0.349912360828425,1
"2079","CACNA2D2",-0.149328909597701,1
"2080","CACNA2D3",-0.185439757498929,1
"2081","CACNA2D4",0.0663682473828626,1
"2082","CACNB1",-0.155961293248764,1
"2083","CACNB2",-0.176181333139823,1
"2084","CACNB3",-0.0488468136274896,1
"2085","CACNB4",-0.294413086990556,1
"2086","CACNG1",-0.146333683421248,1
"2087","CACNG2",-0.218106057150611,1
"2088","CACNG3",-0.0789858847557283,1
"2089","CACNG4",-0.286913948764556,1
"2090","CACNG5",-0.21781479004183,1
"2091","CACNG6",-0.0279870186199366,1
"2092","CACNG7",-0.140463759694676,1
"2093","CACNG8",-0.19801761335658,1
"2094","CACTIN",0.0263012376668845,1
"2095","CACUL1",0.420465302926808,0.428174161360438
"2096","CACYBP",-0.0934506832782052,1
"2097","CAD",-0.21785126863945,1
"2098","CADM1",-0.271487103786391,1
"2099","CADM2",-0.00896763259082848,1
"2100","CADM3",-0.0733836832659076,1
"2101","CADM4",0.0027191601055863,1
"2102","CADPS",-0.0936537461424283,1
"2103","CADPS2",-0.133860715753348,1
"2104","CAGE1",0.284571430096129,1
"2105","CALB1",0.26426649216104,1
"2106","CALB2",-0.0106530549855979,1
"2107","CALCA",0.0638675845814745,1
"2108","CALCB",-0.0268583120499246,1
"2109","CALCOCO1",0.132691486869894,1
"2110","CALCOCO2",0.218606083511807,1
"2111","CALCR",-0.085383332621711,1
"2112","CALCRL",-0.0587153046749895,1
"2113","CALD1",0.0570840653163194,1
"2114","CALHM1",-0.0252483982347038,1
"2115","CALHM2",0.0970286929660601,1
"2116","CALHM3",0.197609414113246,1
"2117","CALHM4",0.0232975027753231,1
"2118","CALHM5",-0.0497342153236512,1
"2119","CALHM6",0.257875225649817,1
"2120","CALM1",0.117257380422458,1
"2121","CALM2",-0.0749375345590482,1
"2122","CALM3",-0.0819224658647295,1
"2123","CALML3",0.243846954101835,1
"2124","CALML4",-0.183401304296993,1
"2125","CALML5",0.197204092157508,1
"2126","CALML6",-0.0278817566267075,1
"2127","CALN1",-0.250240827317664,1
"2128","CALR",0.138459815651597,1
"2129","CALR3",-0.0516450436631262,1
"2130","CALU",0.0280377102310215,1
"2131","CALY",-0.0981932894363518,1
"2132","CAMK1",-0.272529020993871,1
"2133","CAMK1D",-0.232834427362261,1
"2134","CAMK1G",0.392031534370493,1
"2135","CAMK2A",0.0748651267525832,1
"2136","CAMK2B",-0.230930195901778,1
"2137","CAMK2D",0.0243409057495358,1
"2138","CAMK2G",0.0330429852872034,1
"2139","CAMK2N1",0.519495790097902,0.00135098845201782
"2140","CAMK2N2",-0.147903771487586,1
"2141","CAMK4",-0.342873081460703,1
"2142","CAMKK1",-0.161007518101877,1
"2143","CAMKK2",0.0184259061917278,1
"2144","CAMKMT",-0.0829810173096249,1
"2145","CAMKV",-0.226497866803103,1
